id,inner_id,mark,model,generation,configuration,complectation,url,price_rub,price_usd,price_eur,year,km_age,color,wheel,vin,pts,owners_count,section,condition,in_stock,custom,seller,address,region,city,offer_updated_at,options,engine_type,displacement,horse_power,body_type,transmission,drive_type,no_accidents,seller_id,seller_url,image_urls
4200984,1117844456-9e29b8a7,Daewoo,Nexia,I Рестайлинг,Седан,Базовая,https://auto.ru/cars/used/sale/daewoo/nexia/1117844456-9e29b8a7/,215000,3101,2851,2011,192362,чёрный,левый,XWB**************,оригинал,4,USED,среднее,IN_STOCK,растаможен,Мария,Южное Бутово ,Москва и Московская область,Москва,2023-01-22 13:06:38 +0300,"[""fabric-seats"",""steel-wheels"",""usb"",""audiopreparation"",""isofix"",""audiosystem-cd"",""migration-flag""]",бензин,1.6,109,седан,механика,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2172695/9caea6fc30877e68f6f38cba4842a7d1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160912/9acc5dc8399b6bd73e7b024c6e2cf713/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936147/434e41c68627ff512b33d263e406a9f7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165806/65d4edf2ad5e8debbe27949e38670d2f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163924/ec9886ea050062a0c6f01356c0aee22d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164271/e22388f1429bcf52c842cf1978b1a26a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2074086/9e20aadca0736883e78e0ab4d350cb02/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156984/90515a54cc7ba8e736f39cc6cf616cbe/1200x900""}]"
4200985,1117302794-e80a3761,Nissan,Almera,II (N16) Рестайлинг,Седан,,https://auto.ru/cars/used/sale/nissan/almera/1117302794-e80a3761/,310000,4471,4111,2005,200466,серебристый,левый,SJN**************,дубликат,4,USED,среднее,IN_STOCK,растаможен,Дмитрий,Печора ул Гагарина 7,Республика Коми,Сосногорск,2023-01-27 02:53:58 +0300,,бензин,1.5,98,седан,механика,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5150988/7ce5deeb4f191a8188562c879160f750/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057331/a40a55577db218d8d662f4a85155ca1c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5013756/c80504dd39c1891c19cf1c952854de68/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894474/7725e9310c80bc74cbd3f81c190c3498/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165132/e601d311438a5ce2f4beecb1116a9da1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936147/95b5766059bce5816d5424083cf30fb9/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2153934/0926a33eefff98e9ac4a7bd6271a9ae6/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174341/15ca24ac706007f867fe8eeca6606eb2/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1906600/fc83c8c04a686fac220ecd11596860cb/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1863716/b1557840c5efcbceefc82465be853534/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1960172/a63453b225027547aba46d698f949923/1200x900""}]"
4200986,1117843061-b69cb259,LADA (ВАЗ),2121 (4x4),I Рестайлинг,Внедорожник 3 дв.,,https://auto.ru/cars/used/sale/vaz/2121/1117843061-b69cb259/,275000,3966,3647,2007,159000,зелёный,левый,XTA**************,оригинал,2,USED,среднее,IN_STOCK,растаможен,Андрей,Земская улица,Москва и Московская область,Чехов,2023-01-29 21:36:12 +0300,,бензин,1.7,79,трехдверный внедорожник,механика,полный,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4121081/fdc79085b819bf860a8570f81a78cd53/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1998570/839acfd482b5791c542f77f1a44db3a5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157412/60f6086c7937c1ca4f625ab9792cf747/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2177100/8260083be32fc7f576f695a39dc1e373/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2204403/67f2853a16998445f2c938ca76d8e10d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2168853/98f2e6f935ee321d8e418b4d272336ad/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2088006/129db9471c2a3e44caae70849c136d1c/1200x900""}]"
4200987,1117842277-5fbf6c6c,Mercedes-Benz,C-Класс,II (W203),Седан,,https://auto.ru/cars/used/sale/mercedes/c_klasse/1117842277-5fbf6c6c/,295000,4255,3912,2001,390000,чёрный,левый,WDB**************,оригинал,3,USED,среднее,IN_STOCK,растаможен,Казар ,,Ростовская область,Ростов-на-Дону,2023-01-16 17:37:02 +0300,,бензин,2.0,163,седан,механика,задний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155444/e8a6aa1f0364b3636e1d543d6ea4ea25/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160363/f54a61d90ddcbb2c2bd523550d9ab86d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1871539/d7fe7db275047e3a74b3a98c9a15b50e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1961225/8cc64d4035796f1f6ee83e0fb74fd315/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5236991/b68b134a1dd7c945803feeefc4ebebb2/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2147042/e79e8f4e245c9d3e9fab49423e8d0166/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2049300/e0221261489a9488f3517d929471977e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2126383/ba863503a9324bdebe7d0faf64f55aa8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1923686/be1ea773b7d59984199cab9c1367065f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1997083/9f436ba8a56b0b910458470dc625f180/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023783/696e558d1adbb0f97e42a5f4e9dbc69e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1871183/da2c762efd35cf9eff2d66193c5ec710/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165132/6e9ab090ca04e3b23a9ba7d968b9fd30/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2169493/abc62e0c02a4990b3e6af0877d53bd84/1200x900""}]"
4200988,1117843173-9876acfe,Opel,Astra,H,Хэтчбек 3 дв. GTC,,https://auto.ru/cars/used/sale/opel/astra/1117843173-9876acfe/,300000,4327,3978,2006,280000,серебристый,левый,W0L**************,дубликат,4,USED,среднее,IN_STOCK,растаможен,Денис,,Псковская область,Псков,2023-01-16 22:59:06 +0300,,бензин,1.6,105,трехдверный хэтчбэк,механика,передний,false,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165425/7195f13cbca556efc5051969744a2395/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078455/53cea7000a5218e5816481060367b267/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1980785/a2c7b9ebdd5b1100ba0a68b3f4e4f580/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023372/66c3c33119d16d63d9c6109b11c0c2cd/1200x900""}]"
4200989,1117840461-f239845f,LADA (ВАЗ),2131 (4x4),I,Внедорожник 5 дв.,,https://auto.ru/cars/used/sale/vaz/2131_4x4/1117840461-f239845f/,315000,4543,4177,2006,95513,красный,левый,XTA**************,оригинал,2,USED,среднее,IN_STOCK,растаможен,Евгений,,Москва и Московская область,Москва,2023-01-16 15:45:17 +0300,,бензин,1.7,81,пятидверный внедорожник,механика,полный,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2167656/9c91a13e807754329c32bf897dc689d0/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4254438/f1c9824946d7fa38e7ddfd229fdcdcaa/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2168982/13f5c17b8ed214edfde7c8956734d5a8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1956920/fe45029bec7541c4dbe87ad7adbbaa4f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156821/c98f2b8c34ec065ef84475247a83d696/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4466296/262c8c33051417561ac51bf06c3dcc58/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2087663/446e03f92ae532d2ce8e0fffeb7f51f6/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1871539/b6425ac37e335749795bb82f0e930193/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157912/93f113495b6ffec790b9e8552bde9eb1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3937311/577f7a9be6d4103bc2740168efe55a39/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141590/f38f588835dd712e5d08b2e7e3b6e668/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1681159/bf6cf9711fc51cdf5fb9572f09bbccc7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2170242/93f9ef5a04519537af1d32b9c46d209e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4928462/f3613ae7ae5b8c27b909dab022cf7e0e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141545/2391ca765cbd80eb5c24bc73cbf7cb20/1200x900""}]"
4200990,1117844198-24be0aa6,LADA (ВАЗ),Priora,I,Хэтчбек 5 дв.,,https://auto.ru/cars/used/sale/vaz/2170/1117844198-24be0aa6/,320000,4615,4244,2012,170000,белый,левый,XTA**************,оригинал,4,USED,среднее,IN_STOCK,растаможен,Алесандр,,Краснодарский край,Тихорецк,2023-01-16 21:39:34 +0300,,бензин,1.6,98,пятидверный хэтчбэк,механика,передний,false,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141475/aee6ae07d9d5ea8faef46109705ccbfe/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3690741/5377fe73151f4244b50088d9fdd9ef55/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159790/f4f284ba602d5c3b6a04bc1653ba18bf/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1964973/846b01f6b79d5435f22d32a66c3c6387/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2181185/e9d31069f6e864ac308565bcc9e7fc7d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1575314/6a1651b3c36b62bfde16a08eb9f5647b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1998570/1659ae5a65c09a0b1213cf5fb2176726/1200x900""}]"
4200991,1117841787-c57596ea,Hyundai,Accent,II,Седан,,https://auto.ru/cars/used/sale/hyundai/accent/1117841787-c57596ea/,335000,4831,4443,2007,143000,синий,левый,X7M**************,оригинал,2,USED,среднее,IN_STOCK,растаможен,id36353935,,Республика Татарстан,Казань,2023-01-16 17:56:39 +0300,,бензин,1.5,102,седан,механика,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2164639/d1c4fb17cb85cc3912df79da38c14c70/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161312/c92acd0944072bd9c6e17a247ddeabf0/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078398/9dce0a493b4b2246e5b4df6cf7b59d72/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2174324/9172310d892fed9e2cccceade54c0e5d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154580/9c56d839a3c44e211794b6fd7d1bc667/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156914/8c73b4f985889e7f1d2f5eeb8692e3bf/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4266363/f9772786a950f0ff482b217aa67842ac/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2023570/f7bb51c4cb8a0366d5d86a16f548b18b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2182609/0beac3c2847b7d820c23f6a9669085f3/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4211548/6fd5775d78b4e921c1fa4f84b9abadb9/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2197701/987cc09effad52686c3e3650bcff69d2/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1894186/c6363f2acb61acc342e4b477c2e7a4e5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079203/2eec252c13a427317d0a052162bc1fe6/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2159444/8a8393813ba3474c7e9ef92764135211/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2166376/590d925953dcd2d2f9f798419a137dbe/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160241/db2f4ba79d4fd8e9722b287eaba44829/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1992150/61545e53fbdccd2581020882a1ecc4cf/1200x900""}]"
4200992,1117844096-eab3cc8b,Skoda,Octavia,I (A4) Рестайлинг,Лифтбек,,https://auto.ru/cars/used/sale/skoda/octavia/1117844096-eab3cc8b/,300000,4327,3978,2007,140000,чёрный,левый,TMB**************,оригинал,2,USED,среднее,IN_STOCK,растаможен,Алексей,м. пионерская,Санкт-Петербург и Ленинградская область,Санкт-Петербург,2023-01-28 19:28:39 +0300,,бензин,1.8,150,лифтбек,механика,передний,false,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162278/c74cb40158a0f388bb24fd3ca5f3f5bc/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4391738/a574ab3b28c50ee2ccbb78596299d797/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162278/90685d3d557e9c6733b901266b8eeef8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1938692/69fe66de67f751f447a229892bb559dd/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2154938/d274ef2bff6c52ad695470eb49800bc8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165647/b51d232e7d5547c1da50bca023838c15/1200x900""}]"
4200993,1117844447-d40411e9,Mercedes-Benz,E-Класс,"II (W210, S210) Рестайлинг",Седан,,https://auto.ru/cars/used/sale/mercedes/e_klasse/1117844447-d40411e9/,380000,5480,5039,2000,287000,синий,левый,WDB**************,оригинал,3,USED,среднее,IN_STOCK,растаможен,Дидор,"улица Калинина, 14",Москва и Московская область,Реутов,2023-01-21 01:30:01 +0300,,бензин,2.8,204,седан,автомат,задний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2163054/2a5217fd72d2cf66f5289502b8697f55/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2130267/073fa4499ea48e91c896ff6228e22fe9/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2196740/c9f55c34da7c3825566567596db41b83/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1992150/c18fffb66827158024795e85aa512123/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4580683/084d2b721e4b1c3a71969b290f57fe5b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/6427541/5e4349cc832f00213bb4e2542223b04b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2158295/a134b16f158f07da838960fd634b071e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160600/3c49f3276e76d17671f3a32ccc764ac5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1936935/15a0d1e4ad76815e9e9524d5084793f4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2147730/ec5841c9197bec74e30443849a24053a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2162698/cfa19f5a0887f2bdfbc47954ee60a90f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2078150/75c6485d330a27b1421b3ce71989c72b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2077933/80d430b149aa8c346696143148c2e68c/1200x900""}]"
4200994,1117838096-62bbe6d0,Ford,Focus,II,Хэтчбек 5 дв.,,https://auto.ru/cars/used/sale/ford/focus/1117838096-62bbe6d0/,365000,5264,4840,2007,200000,красный,левый,X9F**************,дубликат,1,USED,среднее,IN_STOCK,растаможен,Виктор,,Красноярский край,Красноярск,2023-01-27 08:36:02 +0300,,бензин,1.8,125,пятидверный хэтчбэк,механика,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1987375/7712b81e2d619711c638e8afd960212b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1870622/4678714ec51dfc59a7c74b73d49a3cd9/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5233421/71cc5d1d2072b2a7a07b29eb73777309/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2111725/8b6304aa1c044f3add02cfcdc6c009f4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5275337/d43a9f8afa6b0a9dd2c1ea8de7eebb83/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2170011/050447576a76f0df1fb1cb407f9d10b4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2104220/335c4175db284a121405510e7e70926b/1200x900""}]"
4200995,1117843381-ed00feb1,Toyota,Mark II,VIII (X100),Седан,,https://auto.ru/cars/used/sale/toyota/mark_ii/1117843381-ed00feb1/,390000,5625,5172,1997,80000,белый,правый,GX1006***********,оригинал,4,USED,среднее,IN_STOCK,растаможен,id28072368,,Нижегородская область,Суроватиха,2023-01-26 08:34:50 +0300,,бензин,3.0,220,седан,автомат,задний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2069642/689252175ea65e6d26018c21de95949a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157011/8c3ac6cc29290d0e4c30f772ddbf69c3/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1698998/c7ca90f3c9e1eff900dc141dfbac15b2/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2157912/56981fc250fe63e0484aeb4a9fcac26b/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4358874/62f6d6567173dee7a42128fa6d793caa/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4944617/cb21315ad3832a8e991be35d7d6cdd3f/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1972783/4381eaa383f63975d2467ebfd6e388a5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2171969/5d7a03bd6ef2d579bf0281bc70442cb7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156435/af42dec8737f4d0bb467b26e8aac9e05/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141545/5adce20a7c92b10a3ed31023b959a3d8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4266363/63498f724634569a96a532c34ca2a5e5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165557/1cd7be7e76abec7ddb12e49424db84d4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2133985/a98806ded2dc8b2d2ed930a532120522/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057283/be4ddc1dbfdd4f4ceb8011103bd8365c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2062230/a54d00889ccc99d5fdc7de6f394f4546/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1881859/0ac33ca75e88b7840358a4a07cc4fc08/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057171/9d31e62bf4f53033b15d2274a0f70ebb/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1978750/2f6b67413d2eef4f668cd6476e787b97/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4119446/7cfd7205a615a3b611e292ccc09a816c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231975/78743dff2932cc1cf67f3daefa1bd214/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1973178/3c45f362109032d754c6378f99a890c3/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1981494/3ccc92a2eddb7bab5b6173072f10658c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4254438/da6815f2ba35106a34ea02b0bf13e43c/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1994255/28affddd8efcbfc3616e5ce3b7bb4dae/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1665854/f24a445105c21e717ac3c7251aa798e1/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2189589/672499af3ece4fe003f8431fde28b4b8/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/7067970/1259e6652e271ecc746ffb0c1cf9a648/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079554/f28b833fdd7d507a801382c1d3ffb0f4/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1882269/19e911cf6d88b776601c4849be551edd/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1586061/5162090a9f4a9d3dba3ea46d3f399732/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057082/7a566def8ce5c2ddb14ccfc3122f59ee/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/5231918/5c8ea8d3b22a996d83afef0e5d49e09e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1970610/911333395df4d639bf2f562eb6d7ed4d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2146198/ed944a36b8abe6dcc64dc19a95ffe759/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2057331/e6d2a1df58402d4bd19137fdcfde56da/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079973/850f874347d304c831c857238fab9647/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141620/fc0eecfeabca5289fe8f162127cf0faa/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2073487/ff3c25eb9e208ac9e680a980d5d28c4e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155199/861bbbb71074126bcf8665ffe43b9633/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/3564599/f329d97d5c0048753c0bd88e585dd31a/1200x900""}]"
4200996,1117844295-15c71b97,Opel,Astra,H Рестайлинг,Хэтчбек 3 дв. GTC,,https://auto.ru/cars/used/sale/opel/astra/1117844295-15c71b97/,400000,5769,5305,2008,215261,белый,левый,XUF**************,дубликат,4,USED,среднее,IN_STOCK,растаможен,Частное лицо,Митино,Москва и Московская область,Москва,2023-01-28 10:37:51 +0300,,бензин,1.8,140,трехдверный хэтчбэк,автомат,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2058473/80f7e1e5989c7ce2474281eb34e85939/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165636/5fe14bd4244ba138f68f1ab9eb535764/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160912/31488ba61bef0d9a3140dfdfbb459ac7/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2048373/15b37b55361df5c08aca13c402c9ce66/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2173513/b6f689b0e7d9ebae2d5a3c4fae1be5d3/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2158055/705f1d5fa6ab6c202b26fe6f42d2570e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2176887/73961c5f426d30f105198ccd40476a4c/1200x900""}]"
4200997,1117842933-68c65548,Peugeot,308,I Рестайлинг,Хэтчбек 5 дв.,Sportium,https://auto.ru/cars/used/sale/peugeot/308/1117842933-68c65548/,445000,6418,5901,2011,172000,белый,левый,Z8T**************,оригинал,1,USED,среднее,IN_STOCK,растаможен,Алексей,,Ставропольский край,Пятигорск,2023-01-16 18:56:20 +0300,"[""cruise-control"",""airbag-passenger"",""lock"",""electro-mirrors"",""mirrors-heat"",""computer"",""seat-transformation"",""wheel-power"",""fabric-seats"",""airbag-side"",""abs"",""climate-control-1"",""audiopreparation"",""electro-window-back"",""condition"",""airbag-driver"",""electro-window-front"",""ptf"",""audiosystem-cd"",""migration-flag"",""front-seats-heat"",""wheel-configuration2"",""wheel-configuration1"",""immo""]",бензин,1.6,120,пятидверный хэтчбэк,механика,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2160984/1081941fcf4cefb224a4abe15835bbf5/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2161791/3db1602d7493b5ac788e3b8b3230f2b2/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2155444/9bc78c6abc6a2bae052b193fb78e637a/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/1589660/7357ac20ecb38dfc5e29fc4732297dac/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2156415/4697fcbbb4a07a7ce975739b67da8cd5/1200x900""}]"
4200998,1117837980-10d9427d,Hyundai,Getz,I Рестайлинг,Хэтчбек 5 дв.,Comfort,https://auto.ru/cars/used/sale/hyundai/getz/1117837980-10d9427d/,470000,6778,6233,2008,125051,чёрный,левый,KMH**************,оригинал,4,USED,среднее,IN_STOCK,растаможен,Елена,"улица Антонова, 4А",Пензенская область,Пенза,2023-01-26 11:09:39 +0300,"[""lock"",""electro-mirrors"",""mirrors-heat"",""seat-transformation"",""wheel-power"",""fabric-seats"",""abs"",""audiopreparation"",""electro-window-back"",""condition"",""airbag-driver"",""electro-window-front"",""paint-metallic"",""migration-flag"",""front-seats-heat"",""wheel-configuration1"",""immo""]",бензин,1.4,97,пятидверный хэтчбэк,автомат,передний,true,,,"[{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2079554/692a657f97e14437705f5119e497884d/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2165616/a24f44e989a52221766ad59aaa5e4bca/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/4358874/f0451b16666dc0e7567afc9e3913eb0e/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2189589/dd53b93945d6d65393a5265e698fdb04/1200x900""},{""url"":""//avatars.mds.yandex.net/get-autoru-vos/2141718/04c9c86b7be2c9e86768039157d9ff23/1200x900""}]"
